Title;Artist;Genre;Track URL;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;time_signature
Black Hole;We Came As Romans, Caleb Shomo;Metal;https://open.spotify.com/track/4Y7eqYTpV7fQxpYj1isN2F;0.48;0.958;5.0;-4.241;0.0;0.0664;2.45e-05;0.0;0.52;0.385;110.05;179182.0;4.0
Call Me Little Sunshine;Ghost;Metal;https://open.spotify.com/track/4xAmbn7xiy6wGOs4oaxv70;0.566;0.871;5.0;-4.833;1.0;0.0311;0.000674;0.00144;0.107;0.41;88.012;284267.0;4.0
Masterpiece;Motionless In White;Metal;https://open.spotify.com/track/3c9kVsKF68xMzlS0NikVn3;0.324;0.863;10.0;-3.716;0.0;0.123;0.000109;0.0;0.311;0.394;177.985;206648.0;4.0
The Greatest Fear;Parkway Drive;Metal;https://open.spotify.com/track/4djFibnNhLYGcQra97W9N1;0.484;0.85;1.0;-3.428;0.0;0.0482;0.00013;0.00429;0.0423;0.123;106.012;328743.0;4.0
IOU;Five Finger Death Punch;Metal;https://open.spotify.com/track/3nqpRRpUhwfo6BqibVqeuj;0.526;0.986;11.0;-5.094;1.0;0.0893;0.000145;0.0132;0.111;0.293;136.063;267291.0;4.0
Adieu;Rammstein;Metal;https://open.spotify.com/track/56SLMIzWKrEOWIQ5LCzKXV;0.609;0.718;9.0;-5.809;1.0;0.0412;0.0261;0.00173;0.275;0.189;125.048;278211.0;4.0
So Called Life;Three Days Grace;Metal;https://open.spotify.com/track/1QTQ3VNzabl4yF5GJE6hhK;0.505;0.909;2.0;-4.316;1.0;0.0622;0.000179;0.0;0.0922;0.457;160.051;206640.0;4.0
Playing God;Polyphia;Metal;https://open.spotify.com/track/3nBGFgfRQ8ujSmu5cGlZIU;0.601;0.789;4.0;-6.822;0.0;0.0328;0.0395;0.812;0.114;0.315;137.06;205926.0;4.0
Spaceman (feat. FiNCH);Electric Callboy, FiNCH;Metal;https://open.spotify.com/track/6OXlb1FnbySxMPPhbwiXic;0.496;0.913;4.0;-6.437;0.0;0.0586;0.000422;0.0;0.375;0.529;159.94;190125.0;4.0
Patient Number 9 (feat. Jeff Beck);Ozzy Osbourne, Jeff Beck;Metal;https://open.spotify.com/track/6kAOsnRUgp21bPiUoVZeuJ;0.316;0.869;7.0;-4.244;0.0;0.0642;0.000197;0.199;0.133;0.302;169.916;441402.0;4.0
Shotgun Blues;Volbeat;Metal;https://open.spotify.com/track/2SMNxADB0ffqaIoOwl2x06;0.528;0.947;2.0;-7.175;1.0;0.0518;9.31e-06;0.0632;0.165;0.661;149.082;267827.0;4.0
Glitch;Parkway Drive;Metal;https://open.spotify.com/track/35i03ZqMFb5Q3O9TAQ7XLB;0.551;0.871;1.0;-3.998;1.0;0.0477;9.45e-05;0.0968;0.286;0.367;106.043;261812.0;4.0
The Rumbling (TV Size);SiM;Metal;https://open.spotify.com/track/0KCSJzsQVxkloxoT7dyrqV;0.408;0.875;8.0;-1.536;1.0;0.0546;1.68e-05;0.000101;0.264;0.646;144.975;90266.0;4.0
Schwarz;Rammstein;Metal;https://open.spotify.com/track/2UK4qw712yzFh8vYYJGv2B;0.559;0.77;10.0;-5.604;1.0;0.0319;0.0534;0.00127;0.135;0.145;127.008;258108.0;4.0
Planet Zero;Shinedown;Metal;https://open.spotify.com/track/7g2LuO2QFplZfsLKRFiVHl;0.416;0.964;9.0;-2.967;1.0;0.112;2.35e-05;0.000875;0.473;0.212;157.925;222739.0;4.0
We’ll Be Back;Megadeth;Metal;https://open.spotify.com/track/4SsN1B9ZaSOFmBb4wVu1WB;0.405;0.96;2.0;-3.916;1.0;0.074;0.0001;0.0576;0.182;0.417;174.952;269467.0;4.0
Pump It;Electric Callboy;Metal;https://open.spotify.com/track/3iXNlPQNYPrtimAEM49PsG;0.448;0.896;8.0;-6.533;1.0;0.0593;2.94e-05;0.0;0.375;0.437;174.073;172759.0;4.0
We Got the Moves;Electric Callboy;Metal;https://open.spotify.com/track/4EFb9FhLyFiDbYKwBwDZre;0.595;0.808;5.0;-6.595;0.0;0.0564;0.00013;1.68e-05;0.103;0.712;149.989;206858.0;4.0
Riptide;Beartooth;Metal;https://open.spotify.com/track/6FqBQIRLJMluO10YtDbETv;0.477;0.934;6.0;-2.884;0.0;0.0803;0.0015;0.0;0.243;0.55;128.037;211119.0;4.0
Afterlife;Holding Absence;Metal;https://open.spotify.com/track/7ridH3hy4aXG6Kn1XomKrO;0.475;0.963;5.0;-2.651;0.0;0.0601;0.0016;0.0;0.344;0.355;134.013;226547.0;4.0
Like A Villain;Bad Omens;Metal;https://open.spotify.com/track/40P5d3p4icYCiN4SMUOE2E;0.457;0.918;7.0;-4.51;1.0;0.203;0.000696;0.000128;0.429;0.392;154.963;210685.0;4.0
Meine Tränen;Rammstein;Metal;https://open.spotify.com/track/0qGZkkxnyfGrUBLflKwBQG;0.569;0.752;7.0;-5.238;1.0;0.0307;0.0186;0.000168;0.143;0.189;114.967;237045.0;4.0
Lügen;Rammstein;Metal;https://open.spotify.com/track/1LvyuaK3gMkd4MLxSEf9MO;0.449;0.687;2.0;-6.393;1.0;0.059;0.0379;0.0;0.0483;0.245;129.942;229845.0;4.0
Kill The Noise;Papa Roach;Metal;https://open.spotify.com/track/2DyDyOW1hRYFFaMhBCAHJ9;0.533;0.865;0.0;-5.469;0.0;0.0601;0.000428;8.83e-05;0.283;0.605;94.969;188127.0;4.0
OK;Rammstein;Metal;https://open.spotify.com/track/1l0arEkM2grgUYMim5SggS;0.49;0.901;2.0;-5.472;1.0;0.12;0.000343;0.0882;0.119;0.31;166.049;243720.0;4.0
Trap God;Hollywood Undead;Metal;https://open.spotify.com/track/20cqM9gHFS7IIAzwIkajK2;0.519;0.798;8.0;-3.838;1.0;0.0418;0.00443;0.0;0.181;0.27;144.881;184644.0;4.0
Don't Pray For Me;Within Temptation;Metal;https://open.spotify.com/track/5HmNls885b2Egmu60z4fo3;0.481;0.9;10.0;-3.988;0.0;0.0696;0.000163;3.2e-05;0.0783;0.503;141.938;221560.0;4.0
Dark Side;Blind Channel;Metal;https://open.spotify.com/track/2vICdcAEc10WfqMeRxOF1I;0.566;0.954;7.0;-3.786;1.0;0.0938;0.00208;2.1e-06;0.29;0.441;98.006;177790.0;4.0
To the Hellfire;Lorna Shore;Metal;https://open.spotify.com/track/0O26gtfjuscAOnQobjNPPL;0.388;0.83;3.0;-3.035;0.0;0.0922;2.68e-05;0.0212;0.0946;0.144;129.98;369786.0;4.0
Dead But Pretty;IC3PEAK;Metal;https://open.spotify.com/track/7nVozmw6guF1w97sqB7AEJ;0.679;0.691;4.0;-8.844;0.0;0.0575;0.0279;6.43e-05;0.359;0.526;111.985;165375.0;4.0
Cyberhex;Motionless In White, Lindsay Schoolcraft;Metal;https://open.spotify.com/track/2vNUATEUKbavRo2gMjHs2S;0.526;0.944;6.0;-3.815;0.0;0.144;0.000207;1.76e-05;0.0994;0.281;112.531;275248.0;4.0
Bad Things;I Prevail;Metal;https://open.spotify.com/track/4b3f0U8gOfJKyxB8cYdCiw;0.5;0.844;5.0;-5.263;0.0;0.064;0.000791;9.54e-05;0.274;0.141;92.044;228261.0;4.0
Pop Off!;Dance Gavin Dance;Metal;https://open.spotify.com/track/6egCRoFoyITQsNDmZPzq1q;0.588;0.929;7.0;-3.555;1.0;0.0637;0.0248;0.0;0.0447;0.874;138.95;188823.0;4.0
Last Resort (Reloaded);Papa Roach, Jeris Johnson;Metal;https://open.spotify.com/track/52KlXDEkCkgZxuMjSqzY4L;0.639;0.684;2.0;-5.619;1.0;0.0353;0.00966;0.0;0.194;0.465;88.05;137297.0;4.0
Wait A Minute My Girl;Volbeat;Metal;https://open.spotify.com/track/6nDHNHOVNuWK48N24Fktcs;0.409;0.936;1.0;-5.712;0.0;0.0524;6.98e-05;0.00126;0.622;0.678;183.981;140053.0;4.0
Lifetime;Three Days Grace;Metal;https://open.spotify.com/track/19dNZyDyw00aKgr6S0Os6e;0.413;0.684;8.0;-2.878;1.0;0.0348;0.0012;0.0;0.16;0.33;129.975;176227.0;4.0
Rotoscope;Spiritbox;Metal;https://open.spotify.com/track/3TV6XEPjXQhbSneiEXRNEr;0.565;0.878;0.0;-4.521;0.0;0.0892;1.73e-05;0.104;0.107;0.455;125.014;215363.0;4.0
tear gas;Architects;Metal;https://open.spotify.com/track/5dmmNOi4QVrB6TbYDy2GCg;0.509;0.878;1.0;-3.57;1.0;0.0411;4.52e-05;2.63e-06;0.365;0.354;86.009;257904.0;4.0
Slaughterhouse (feat. Bryan Garris Of Knocked Loose);Motionless In White, Bryan Garris, Knocked Loose;Metal;https://open.spotify.com/track/2ClgEn1FZxchrqRZ04JZzj;0.304;0.987;7.0;-2.578;1.0;0.193;6.13e-05;0.000162;0.371;0.153;149.992;263948.0;4.0
THE DEATH OF PEACE OF MIND;Bad Omens;Metal;https://open.spotify.com/track/44Gv80wmwzVpHGhlXttYLs;0.467;0.705;0.0;-5.613;0.0;0.046;0.079;0.000255;0.143;0.267;154.983;241499.0;4.0
Sign Of Life;Motionless In White;Metal;https://open.spotify.com/track/73QoCfWJJWbRYmm5nCH5Y2;0.507;0.929;0.0;-3.246;0.0;0.0756;4.37e-05;1.52e-05;0.397;0.429;101.05;220066.0;4.0
MYSTERY;Turnstile;Metal;https://open.spotify.com/track/5iXnD2VizcAbErpkcuNQ6I;0.403;0.892;0.0;-6.244;1.0;0.0913;0.00374;0.0113;0.882;0.185;163.991;155200.0;4.0
Faded Out (feat. Within Temptation);Asking Alexandria, Within Temptation;Metal;https://open.spotify.com/track/5l4DU5tgUtLqFSxir6y0dp;0.478;0.937;8.0;-4.775;1.0;0.0938;0.000151;0.0;0.198;0.526;74.966;185542.0;4.0
What Would You Do? [Feat. Gavin Rossdale];Seether, Gavin Rossdale;Metal;https://open.spotify.com/track/61bvjHRHHFB0gNab4kKqCK;0.546;0.798;11.0;-4.812;1.0;0.0354;0.00729;0.0368;0.111;0.233;123.001;290302.0;4.0
Stormtroopers;Sabaton;Metal;https://open.spotify.com/track/7cUHFTxJhxtZ5tpY34SMRw;0.515;0.992;7.0;-6.32;1.0;0.08;0.0011;6.86e-06;0.382;0.112;122.017;236000.0;4.0
The Great Heathen Army;Amon Amarth;Metal;https://open.spotify.com/track/15rzwcnr5ZRaRF7xQjg9Wd;0.4;0.985;4.0;-7.286;1.0;0.0623;0.00269;0.00125;0.188;0.506;200.035;244693.0;4.0
Party in My Head;Pain;Metal;https://open.spotify.com/track/0iqJIE15UsLphh2BdZ3aoh;0.445;0.914;4.0;-5.001;0.0;0.0494;0.000152;0.0;0.549;0.587;135.032;188112.0;4.0
The Writing On The Wall;Iron Maiden;Metal;https://open.spotify.com/track/20sXcaJkWP0DdzA58Colw3;0.402;0.912;2.0;-5.447;0.0;0.0442;0.00158;0.000179;0.0923;0.566;90.045;373899.0;4.0
Bloody Power Fame;coldrain;Metal;https://open.spotify.com/track/2PobBEqtKsX6aAqQ9c9FLg;0.436;0.963;8.0;-4.608;1.0;0.173;3.51e-05;0.0339;0.297;0.402;154.894;238498.0;4.0
Soldier of Heaven;Sabaton;Metal;https://open.spotify.com/track/2c03eSv5IkwbDty49pKg1L;0.54;0.922;9.0;-8.346;0.0;0.0465;0.0271;1.31e-05;0.193;0.564;96.032;218000.0;4.0
Hunter’s Moon;Ghost;Metal;https://open.spotify.com/track/2jfQ2g1q0w8tbjN46rLpr2;0.61;0.935;5.0;-4.444;0.0;0.0356;0.000473;0.00187;0.0854;0.656;128.967;196107.0;3.0
Pull From The Ghost;ERRA;Metal;https://open.spotify.com/track/5X0o92ihmXE7KP5fcmNSFv;0.519;0.985;8.0;-3.058;1.0;0.107;0.000785;5.95e-06;0.107;0.437;111.989;251192.0;4.0
when we were young;Architects;Metal;https://open.spotify.com/track/5wTfzzRW8ddRdgW2kASbox;0.443;0.938;8.0;-3.01;1.0;0.106;4.42e-05;5.71e-06;0.32;0.439;169.995;193886.0;4.0
Spillways;Ghost;Metal;https://open.spotify.com/track/0WHtcCpZnoyFlQg3Mf2cdN;0.575;0.868;5.0;-5.004;0.0;0.0319;0.000207;0.00294;0.0584;0.804;128.069;196947.0;4.0
The Unkillable Soldier;Sabaton;Metal;https://open.spotify.com/track/0gsCpWnPXzPqf0MoIh0Qbi;0.443;0.933;6.0;-7.018;0.0;0.0463;0.0051;0.0;0.345;0.517;154.055;251000.0;4.0
Watcher In The Sky;Ghost;Metal;https://open.spotify.com/track/5ZZfo37znoAbkxbrt5YvJD;0.527;0.913;0.0;-5.314;0.0;0.0455;0.000107;0.00325;0.095;0.295;117.968;348333.0;4.0
Werewolf;Motionless In White;Metal;https://open.spotify.com/track/1e1rQNYCZToyBDDka1Io34;0.495;0.951;10.0;-3.01;0.0;0.149;0.0006;0.0;0.116;0.515;95.01;212082.0;4.0
Good F**King Music;Solence;Metal;https://open.spotify.com/track/75qezFTBIjU7OkoWGeD10Z;0.507;0.723;8.0;-5.747;1.0;0.175;0.00831;0.0;0.195;0.706;142.935;206434.0;4.0
Pink Rover;Scene Queen;Metal;https://open.spotify.com/track/6xeMsEEUC7lhZc9xLty606;0.495;0.725;1.0;-5.19;1.0;0.0627;0.000589;0.0217;0.429;0.419;198.238;118864.0;4.0
Into the Earth;Lorna Shore;Metal;https://open.spotify.com/track/5XvkXB1vcquootiIcUOoTz;0.359;0.828;3.0;-3.173;1.0;0.0787;2.37e-05;0.0312;0.115;0.288;144.984;312000.0;4.0
Scoring The End Of The World (feat. Mick Gordon);Motionless In White, Mick Gordon;Metal;https://open.spotify.com/track/0Tkgl0sQyr6QO0IGmS8aa5;0.383;0.972;8.0;-2.331;1.0;0.226;0.000113;1.82e-06;0.118;0.397;172.124;228354.0;4.0
Temple Of Ekur;Volbeat;Metal;https://open.spotify.com/track/1SsCpBXMHUYlrHR7Hozgvu;0.43;0.923;0.0;-7.385;1.0;0.0494;1.75e-05;0.00031;0.633;0.57;168.009;259173.0;4.0
Astronaut In The Ocean;Our Last Night;Metal;https://open.spotify.com/track/2qjH6wZfR0g11ZiT7KqyRO;0.519;0.956;11.0;-2.982;1.0;0.0788;0.00113;0.00912;0.106;0.655;149.942;134200.0;4.0
Circle With Me;Spiritbox;Metal;https://open.spotify.com/track/6I5zXzSDByTEmYZ7ePVQeB;0.422;0.874;8.0;-4.606;0.0;0.0534;0.000166;0.231;0.143;0.392;102.743;233880.0;4.0
Rain Down;Solence;Metal;https://open.spotify.com/track/0WcS5eAg9byayXJFZ75eEi;0.521;0.852;5.0;-4.488;0.0;0.0461;0.000103;0.0;0.117;0.396;137.956;247391.0;4.0
Hip To Be Scared [Feat. Jacoby Shaddix];Ice Nine Kills, Jacoby Shaddix;Metal;https://open.spotify.com/track/1tBghD5Z8rBeN7eHDXLamy;0.276;0.862;1.0;-5.352;0.0;0.255;0.00147;0.0;0.174;0.526;182.115;203560.0;3.0
Graveyard Love;The Mars Volta;Metal;https://open.spotify.com/track/6CxSCda7mkSetFnBpFpZ8f;0.318;0.667;5.0;-6.995;0.0;0.0396;0.0485;9.34e-06;0.16;0.195;135.45;194023.0;4.0
City Of The Dead;Hollywood Undead;Metal;https://open.spotify.com/track/39sHS8PN9SDZSZ7w1wjRYb;0.432;0.878;0.0;-3.158;0.0;0.0877;0.00172;0.0;0.347;0.471;140.14;173931.0;4.0
Valhalla Calling;Peyton Parrish;Metal;https://open.spotify.com/track/32fAGxpjvXMdEtinPLIjDQ;0.588;0.715;11.0;-6.699;0.0;0.133;0.216;0.0;0.425;0.512;152.205;212330.0;4.0
Pink Panther;Scene Queen;Metal;https://open.spotify.com/track/32ljWqOxw3ckyuaUc882F6;0.669;0.853;11.0;-3.98;1.0;0.0749;0.00357;0.0594;0.132;0.476;109.035;142018.0;4.0
Kaisarion;Ghost;Metal;https://open.spotify.com/track/452WW3sHSkt9AxuKS4cLX0;0.424;0.958;9.0;-3.805;1.0;0.0669;0.00054;6.02e-05;0.215;0.353;92.993;302040.0;4.0
Meltdown;Motionless In White;Metal;https://open.spotify.com/track/6w3hTgFYPaUo6WFz2tEOtX;0.453;0.987;11.0;-3.012;0.0;0.251;0.000164;0.0;0.0776;0.206;154.08;268919.0;4.0
Plastic Heart;Fame on Fire;Metal;https://open.spotify.com/track/4hfA3mKxMHm7cOdFHMcfen;0.507;0.908;11.0;-4.398;0.0;0.156;0.000864;0.0;0.326;0.499;158.186;183351.0;4.0
One Night in Tokyo;Beast In Black;Metal;https://open.spotify.com/track/2TZtQt10Ajm3wB4MoqluZj;0.469;0.977;4.0;-5.458;1.0;0.0558;1.25e-05;0.691;0.045;0.727;127.971;187016.0;4.0
Alive or Only Burning;Blind Channel;Metal;https://open.spotify.com/track/3OFbZftPhoSCFbxyNBzPF3;0.475;0.787;8.0;-4.128;1.0;0.0478;5.25e-05;4.32e-06;0.379;0.655;89.961;189483.0;3.0
Sunset over the Empire;Arch Enemy;Metal;https://open.spotify.com/track/1AtE4xrxLR7nSPWSk1VGqM;0.39;0.942;0.0;-7.743;1.0;0.0806;7.71e-06;0.102;0.14;0.17;90.216;243080.0;4.0
HOLIDAY;Turnstile;Metal;https://open.spotify.com/track/1dB0NylVkpjdOe8DiekIs7;0.537;0.858;10.0;-7.743;1.0;0.0428;0.00188;0.658;0.0716;0.323;154.996;172021.0;4.0
Sun//Eater;Lorna Shore;Metal;https://open.spotify.com/track/1QeQ1bq6jitMzdgNu8nK1L;0.245;0.889;9.0;-3.401;1.0;0.0884;9.3e-05;0.835;0.239;0.052;139.775;370493.0;4.0
Daggers;We Came As Romans, Zero 9:36;Metal;https://open.spotify.com/track/7yhN7C46ts8tAKHoNRrBL6;0.435;0.961;7.0;-3.658;1.0;0.141;6.16e-05;0.000134;0.384;0.427;148.016;194093.0;4.0
A Symptom Of Being Human;Shinedown;Metal;https://open.spotify.com/track/7xOB82ELg70RoIM3mMTkt4;0.601;0.552;0.0;-7.534;1.0;0.0261;0.0892;0.0;0.134;0.324;133.979;248454.0;4.0
Black Thunder;The HU;Metal;https://open.spotify.com/track/3cX0XeN0p3QKxtLu0MxNNy;0.372;0.789;8.0;-6.976;1.0;0.0412;0.00127;0.733;0.643;0.223;157.283;255001.0;4.0
The Chapeltown Rag;Slipknot;Metal;https://open.spotify.com/track/4DQEhtFcX9nK0zWNjb1xBw;0.516;0.997;11.0;-2.43;1.0;0.249;0.00188;0.00087;0.17;0.0762;95.038;291660.0;4.0
Alone Again;Asking Alexandria;Metal;https://open.spotify.com/track/7JP8lWYrxpA8luKU8IPd3Y;0.496;0.969;10.0;-3.085;1.0;0.0688;7.49e-05;5.93e-06;0.242;0.199;109.977;228978.0;4.0
Darkbloom;We Came As Romans;Metal;https://open.spotify.com/track/3flxPmOcA1rm7rKsZLfnD9;0.493;0.837;8.0;-5.405;1.0;0.0411;8.86e-05;4.58e-06;0.124;0.342;110.012;228273.0;4.0
Lost in Echoes;Caskets;Metal;https://open.spotify.com/track/13YWByXibBltt3T5u3IcT7;0.442;0.937;7.0;-6.693;0.0;0.0723;0.00368;0.000116;0.0814;0.444;75.034;217815.0;4.0
I'll Make a Man Out of You;Peyton Parrish;Metal;https://open.spotify.com/track/5XTFYL9hWYByBLe71pjoZ6;0.478;0.932;7.0;-3.386;1.0;0.0748;0.000352;0.0;0.0584;0.365;114.968;188870.0;4.0
Valhalla Calling - Duet Version;Miracle Of Sound, Peyton Parrish;Metal;https://open.spotify.com/track/3K92Zoo7QRawQAWQFXBF3V;0.477;0.791;11.0;-7.74;0.0;0.0456;0.0085;0.0;0.165;0.35;152.053;240759.0;4.0
Crosses (feat. Spencer Chamberlain of Underoath);Sleeping With Sirens, Underoath, Spencer Chamberlain;Metal;https://open.spotify.com/track/35S0Oh0JrXAhGzrLHzUvw8;0.461;0.967;5.0;-2.199;1.0;0.222;0.000853;0.000115;0.315;0.258;96.038;209022.0;4.0
Blow (feat. Spencer Charnas of Ice Nine Kills);Eva Under Fire, Ice Nine Kills;Metal;https://open.spotify.com/track/2Kh3cX18dUwMz9SnI0uBse;0.593;0.966;7.0;-1.935;1.0;0.0608;0.000568;3.81e-06;0.33;0.672;126.005;165238.0;4.0
America Burning;Shinedown;Metal;https://open.spotify.com/track/0Uc85S7KrkxNIGS9YYXhUJ;0.566;0.979;4.0;-3.469;0.0;0.119;0.000284;0.000724;0.106;0.237;128.014;223311.0;4.0
you broke me first;Our Last Night;Metal;https://open.spotify.com/track/7gAfY8Y5aBrsAfNaejxXMY;0.515;0.949;1.0;-3.521;0.0;0.0806;0.000103;1.22e-05;0.348;0.308;124.069;168145.0;4.0
Darkness At The Heart Of My Love;Ghost;Metal;https://open.spotify.com/track/6vXceKic4ACImU0bC3oecd;0.54;0.719;10.0;-5.744;1.0;0.0284;0.00833;0.000158;0.158;0.238;122.043;298573.0;4.0
Just Pretend;Bad Omens;Metal;https://open.spotify.com/track/3zb8S65LhiPPPH4vov8yV2;0.449;0.831;5.0;-4.668;0.0;0.0835;0.00257;0.00119;0.0998;0.211;140.091;204677.0;4.0
The Thunder Rolls;State of Mine, No Resolve;Metal;https://open.spotify.com/track/0sebTZntRpyDA1NnXhUw5i;0.434;0.793;2.0;-6.034;0.0;0.0324;0.00879;0.0372;0.38;0.339;81.967;219055.0;4.0
Circle The Drain;Wage War;Metal;https://open.spotify.com/track/37LTDJrNmWco1qHO1AuZ1r;0.448;0.969;5.0;-3.309;0.0;0.11;0.000129;0.000135;0.0771;0.387;92.512;215347.0;4.0
Dead Don’t Die;Shinedown;Metal;https://open.spotify.com/track/5fcfRUBheqJ4l8JwzP15gP;0.472;0.756;7.0;-3.294;1.0;0.0479;0.000121;0.000142;0.0324;0.768;137.011;194730.0;4.0
Becoming;Volbeat;Metal;https://open.spotify.com/track/0t7DV1EAMVC6y3LpW6IuLk;0.432;0.941;7.0;-6.581;1.0;0.0591;1.77e-06;0.0439;0.32;0.393;120.025;253347.0;4.0
Funeral Derangements;Ice Nine Kills;Metal;https://open.spotify.com/track/1m2kn7VbKCD7jKaDq975SQ;0.338;0.98;9.0;-4.156;0.0;0.292;0.00055;0.0;0.363;0.309;158.042;224587.0;4.0
Drowned in Emotion;Caskets;Metal;https://open.spotify.com/track/5nxcR7W60CU3cvmGX1jBzQ;0.444;0.945;0.0;-6.389;0.0;0.0714;0.0015;2.84e-05;0.0661;0.333;77.041;222568.0;4.0
Manic;Wage War;Metal;https://open.spotify.com/track/5d0CEohvmvqcizfc0cXn1t;0.472;0.872;2.0;-5.244;1.0;0.0987;0.00328;0.00254;0.212;0.328;180.053;164667.0;4.0
Rainy Day;Ice Nine Kills;Metal;https://open.spotify.com/track/3AkCkuC8LuRFEnvyKBQUOg;0.466;0.944;6.0;-4.103;0.0;0.177;0.000119;0.0;0.379;0.384;134.993;181520.0;4.0
Hard Skool;Guns N' Roses;Metal;https://open.spotify.com/track/1Pvmzboyxwp1rOVYqwKIgU;0.364;0.974;11.0;-1.797;1.0;0.0699;7.11e-05;0.0899;0.176;0.525;166.053;221893.0;4.0
God's Country;State of Mine, Drew Jacobs;Metal;https://open.spotify.com/track/0nnsBvdSmaGfphj44qiFRl;0.418;0.888;5.0;-3.594;0.0;0.0481;0.0033;0.0;0.0957;0.23;139.951;210857.0;4.0
Swerve (feat. FEVER 333 & Sueco);Papa Roach, FEVER 333, Sueco;Metal;https://open.spotify.com/track/68g8ct32bqJXl4po9cWeeD;0.591;0.847;1.0;-5.359;1.0;0.11;0.00323;3.42e-05;0.128;0.856;162.089;168290.0;4.0
Can You Feel My Heart - Remix;Bring Me The Horizon, Jeris Johnson;Metal;https://open.spotify.com/track/0bMOyiuk22fAKiwNoYsRYN;0.576;0.88;9.0;-3.678;0.0;0.0507;0.00675;0.0;0.473;0.836;139.942;197412.0;4.0
Shoulders;Coheed and Cambria;Metal;https://open.spotify.com/track/18sNKn7b6TePLS8ufyc17y;0.286;0.977;7.0;-1.965;0.0;0.34;0.00566;5.42e-06;0.116;0.335;196.143;204408.0;4.0
Dad Vibes;Limp Bizkit;Metal;https://open.spotify.com/track/2ppAkaBj4vaL0qsFm1TOKI;0.698;0.891;6.0;-5.402;1.0;0.113;0.0741;2.96e-05;0.313;0.837;95.007;132206.0;4.0
weapon;Against The Current;Metal;https://open.spotify.com/track/5z0QlOV93W6Yo7DG2SYOJP;0.402;0.924;7.0;-4.089;0.0;0.156;0.00021;0.0;0.237;0.443;180.075;197209.0;4.0
Porcelain;Motionless In White;Metal;https://open.spotify.com/track/0RVy4QZozImoktsPqdcEv3;0.4;0.879;8.0;-3.402;1.0;0.102;8.42e-05;0.0;0.518;0.304;163.528;216653.0;4.0
Forgotten;Korn;Metal;https://open.spotify.com/track/00BBwHjAf8WWq4HcOtEJO1;0.52;0.983;4.0;-2.664;1.0;0.0859;0.000971;0.016;0.419;0.329;95.962;197213.0;4.0
Skin;Beartooth;Metal;https://open.spotify.com/track/75KnjXtPMCZf60zlEp5m1D;0.326;0.939;10.0;-3.454;0.0;0.254;4.56e-05;0.0202;0.0571;0.485;200.005;198928.0;4.0
For The Glory (feat. Hollywood Undead);All Good Things, Hollywood Undead;Metal;https://open.spotify.com/track/2A0i4ouphiRJ1TG40WWOBM;0.467;0.845;2.0;-3.774;0.0;0.0582;0.000383;0.0;0.1;0.547;141.954;281197.0;4.0
Nowhere To Go;Bad Omens;Metal;https://open.spotify.com/track/0ds5MDAFjVNd5E2HDKLjAb;0.417;0.958;7.0;-3.418;1.0;0.139;0.000738;0.0;0.173;0.458;174.089;246774.0;4.0
Cave Hole;Viagra Boys;Metal;https://open.spotify.com/track/6BKu4KXg4FpGXw7jPMrVwf;0.507;0.21;1.0;-21.274;1.0;0.0444;0.42;0.541;0.158;0.0782;50.786;39291.0;5.0
Blood & Water;Memphis May Fire;Metal;https://open.spotify.com/track/2IAMyBfV36ftAYomIIPbGC;0.461;0.966;1.0;-2.792;0.0;0.189;3.5e-05;3.66e-06;0.33;0.459;140.009;230674.0;4.0
BADASS (with Lil Uzi Vert);ZillaKami, Lil Uzi Vert;Metal;https://open.spotify.com/track/33s1uaLNp5a9qeptHOsTSa;0.675;0.839;9.0;-4.811;1.0;0.477;0.0536;0.0;0.227;0.749;154.867;186218.0;4.0
Heartache;From Ashes to New;Metal;https://open.spotify.com/track/2TBDweMyj3Wen6bu9gYwrn;0.469;0.929;10.0;-4.923;0.0;0.18;0.00167;0.0;0.17;0.358;175.109;225907.0;4.0
Beautiful Losers;Coheed and Cambria;Metal;https://open.spotify.com/track/2jNQztTFOjP7X8ZvdcEngy;0.495;0.935;2.0;-3.211;1.0;0.072;0.000726;0.00437;0.0578;0.502;145.083;215293.0;3.0
The Body;Bad Wolves;Metal;https://open.spotify.com/track/0YbvjDVsEYEASJI8gS9UJ3;0.488;0.907;8.0;-4.65;1.0;0.0922;0.000151;0.0211;0.307;0.296;115.023;231666.0;4.0
Dreadnought;Sabaton;Metal;https://open.spotify.com/track/332KBZuHbSZ2hrlkAh0GYT;0.549;0.914;6.0;-7.294;0.0;0.032;0.00762;8.01e-05;0.562;0.347;94.028;298000.0;4.0
Castrop X Spandau;Kalle Koschinsky, Electric Callboy;Metal;https://open.spotify.com/track/4cWyJbR7d9AkiHbAFNJVB2;0.549;0.916;2.0;-6.117;1.0;0.0473;0.000802;0.0;0.361;0.578;95.062;161160.0;4.0
Hysteria;Spiritbox;Metal;https://open.spotify.com/track/6KlgxI4OvXC8x6yegkOFPq;0.423;0.938;11.0;-4.471;0.0;0.0798;1.73e-05;0.0415;0.67;0.202;104.046;224076.0;4.0
Amazonia;Gojira;Metal;https://open.spotify.com/track/1GWtUkDQk7XC35r7kTPfqx;0.382;0.954;9.0;-4.831;1.0;0.0417;0.00038;0.776;0.244;0.513;181.933;300783.0;4.0
